"date";"shop_id";"item_id";"item_price";"item_cnt_day"
"2015-01-04 00:00:00";24;8079;399.0;1.0
"2015-01-04 00:00:00";24;8073;399.0;1.0
"2015-01-04 00:00:00";24;11926;1199.0;1.0
"2015-01-04 00:00:00";24;9401;299.0;1.0
"2015-01-04 00:00:00";24;10478;799.0;1.0
"2015-01-04 00:00:00";24;10476;479.0;1.0
"2015-01-04 00:00:00";24;13802;499.0;1.0
"2015-01-04 00:00:00";24;6126;999.0;1.0
"2015-01-04 00:00:00";24;6117;249.0;1.0
"2015-01-04 00:00:00";24;8570;499.0;1.0
"2015-01-04 00:00:00";24;7856;799.0;1.0
"2015-01-04 00:00:00";25;74;499.0;1.0
"2015-01-04 00:00:00";24;20949;5.0;1.0
"2015-01-04 00:00:00";24;14228;99.0;1.0
"2015-01-04 00:00:00";24;14227;99.0;1.0
"2015-01-04 00:00:00";24;19993;98.0;1.0
"2015-01-04 00:00:00";21;20269;169.0;1.0
"2015-01-04 00:00:00";21;22162;399.0;1.0
"2015-01-04 00:00:00";21;17785;169.0;1.0
"2015-01-04 00:00:00";24;1905;249.0;1.0
"2015-01-04 00:00:00";21;20225;479.0;1.0
"2015-01-04 00:00:00";21;18923;399.0;1.0
"2015-01-04 00:00:00";21;19817;499.0;1.0
"2015-01-04 00:00:00";21;19162;749.0;1.0
"2015-01-04 00:00:00";21;19161;399.0;1.0
"2015-01-04 00:00:00";24;4178;1590.0;1.0
"2015-01-04 00:00:00";24;4231;2299.0;1.0
"2015-01-04 00:00:00";24;5240;799.0;1.0
"2015-01-04 00:00:00";24;5380;3490.0;1.0
"2015-01-04 00:00:00";24;1914;249.0;1.0
"2015-01-04 00:00:00";24;3071;799.0;1.0
"2015-01-04 00:00:00";24;3146;2590.0;1.0
"2015-01-04 00:00:00";25;5272;299.0;1.0
"2015-01-04 00:00:00";25;5827;349.0;1.0
"2015-01-04 00:00:00";25;5821;1099.0;1.0
"2015-01-04 00:00:00";25;5822;1149.0;1.0
"2015-01-04 00:00:00";25;4808;399.0;1.0
"2015-01-04 00:00:00";25;4906;1999.0;1.0
"2015-01-04 00:00:00";25;4962;399.0;1.0
"2015-01-04 00:00:00";25;6503;1999.0;1.0
"2015-01-04 00:00:00";25;5672;3490.0;1.0
"2015-01-04 00:00:00";25;5658;799.0;1.0
"2015-01-04 00:00:00";25;5601;399.0;1.0
"2015-01-04 00:00:00";25;6185;499.0;1.0
"2015-01-04 00:00:00";25;6254;1249.0;1.0
"2015-01-04 00:00:00";25;6028;2499.0;1.0
"2015-01-04 00:00:00";25;2416;699.0;1.0
"2015-01-04 00:00:00";25;1971;4499.0;1.0
"2015-01-04 00:00:00";25;2575;2099.0;-1.0
"2015-01-04 00:00:00";25;2778;99.0;1.0
"2015-01-04 00:00:00";25;2819;2198.0;1.0
"2015-01-04 00:00:00";25;2808;999.0;1.0
"2015-01-04 00:00:00";25;2755;999.0;1.0
"2015-01-04 00:00:00";25;1390;1398.0;1.0
"2015-01-04 00:00:00";25;2852;666.0;3.0
"2015-01-04 00:00:00";25;1535;1999.0;1.0
"2015-01-04 00:00:00";25;1876;2599.0;1.0
"2015-01-04 00:00:00";25;2853;666.0;3.0
"2015-01-04 00:00:00";25;3708;899.0;2.0
"2015-01-04 00:00:00";25;4355;2399.0;1.0
"2015-01-04 00:00:00";25;3071;799.0;1.0
"2015-01-04 00:00:00";25;3238;2398.0;1.0
"2015-01-04 00:00:00";25;3423;1399.0;1.0
"2015-01-04 00:00:00";22;10517;1849.0;1.0
"2015-01-04 00:00:00";22;9451;399.0;1.0
"2015-01-04 00:00:00";22;12206;2499.0;1.0
"2015-01-04 00:00:00";22;6156;99.0;1.0
"2015-01-04 00:00:00";22;5821;1099.0;1.0
"2015-01-04 00:00:00";22;7805;498.0;1.0
"2015-01-04 00:00:00";22;7308;349.0;1.0
"2015-01-04 00:00:00";22;17717;1999.0;1.0
"2015-01-04 00:00:00";22;19436;799.0;1.0
"2015-01-04 00:00:00";22;19307;799.0;1.0
"2015-01-04 00:00:00";22;16249;899.0;1.0
"2015-01-04 00:00:00";22;13387;299.0;5.0
"2015-01-04 00:00:00";22;13367;299.0;1.0
"2015-01-04 00:00:00";22;14652;199.0;1.0
"2015-01-04 00:00:00";22;14386;149.0;1.0
"2015-01-04 00:00:00";19;16055;599.0;1.0
"2015-01-04 00:00:00";19;16056;799.0;1.0
"2015-01-04 00:00:00";19;16184;449.0;1.0
"2015-01-04 00:00:00";19;16210;359.0;1.0
"2015-01-04 00:00:00";22;3443;1799.0;1.0
"2015-01-04 00:00:00";22;3236;2398.0;1.0
"2015-01-04 00:00:00";22;3234;498.0;1.0
"2015-01-04 00:00:00";22;3071;799.0;1.0
"2015-01-04 00:00:00";22;2445;599.0;1.0
"2015-01-04 00:00:00";22;4806;99.0;2.0
"2015-01-04 00:00:00";22;4548;2090.0;1.0
"2015-01-04 00:00:00";22;4516;349.0;1.0
"2015-01-04 00:00:00";22;4367;1399.0;1.0
"2015-01-04 00:00:00";22;4190;1192.0;1.0
"2015-01-04 00:00:00";22;486;300.0;2.0
"2015-01-04 00:00:00";22;787;420.0;1.0
"2015-01-04 00:00:00";22;482;3300.0;3.0
"2015-01-04 00:00:00";22;1534;1299.0;1.0
"2015-01-04 00:00:00";22;1568;1999.0;1.0
"2015-01-04 00:00:00";22;1389;1998.0;1.0
"2015-01-04 00:00:00";22;839;3300.0;1.0
"2015-01-04 00:00:00";22;837;4600.0;1.0
"2015-01-04 00:00:00";21;11311;899.0;1.0
"2015-01-04 00:00:00";21;11306;449.0;2.0
"2015-01-04 00:00:00";21;11431;79.0;1.0
"2015-01-04 00:00:00";21;8079;399.0;1.0
"2015-01-04 00:00:00";21;11247;399.0;1.0
"2015-01-04 00:00:00";21;12399;99.0;1.0
"2015-01-04 00:00:00";21;12362;399.0;1.0
"2015-01-04 00:00:00";21;12552;199.0;1.0
"2015-01-04 00:00:00";21;12090;399.0;1.0
"2015-01-04 00:00:00";21;8569;399.0;2.0
"2015-01-04 00:00:00";21;8981;399.0;1.0
"2015-01-04 00:00:00";21;8508;699.0;1.0
"2015-01-04 00:00:00";21;8455;3490.0;1.0
"2015-01-04 00:00:00";21;10476;479.0;1.0
"2015-01-04 00:00:00";21;15470;249.0;1.0
"2015-01-04 00:00:00";21;17046;399.0;2.0
"2015-01-04 00:00:00";21;16859;28.0;1.0
"2015-01-04 00:00:00";21;17717;1744.5;2.0
"2015-01-04 00:00:00";21;16493;399.0;1.0
"2015-01-04 00:00:00";21;15817;399.0;1.0
"2015-01-04 00:00:00";21;13827;169.0;1.0
"2015-01-04 00:00:00";21;13802;499.0;2.0
"2015-01-04 00:00:00";21;13229;499.0;1.0
"2015-01-04 00:00:00";21;13230;499.0;1.0
"2015-01-04 00:00:00";21;14243;399.0;1.0
"2015-01-04 00:00:00";21;2517;399.0;1.0
"2015-01-04 00:00:00";21;2813;899.0;1.0
"2015-01-04 00:00:00";21;1969;3999.0;1.0
"2015-01-04 00:00:00";21;2254;1399.0;1.0
"2015-01-04 00:00:00";21;2946;449.0;-1.0
"2015-01-04 00:00:00";21;3553;2799.0;1.0
"2015-01-04 00:00:00";21;3342;2999.0;1.0
"2015-01-04 00:00:00";22;21364;479.0;2.0
"2015-01-04 00:00:00";22;20949;5.0;3.0
"2015-01-04 00:00:00";21;1523;799.0;-1.0
"2015-01-04 00:00:00";21;1256;149.0;1.0
"2015-01-04 00:00:00";22;22162;399.0;1.0
"2015-01-04 00:00:00";21;6252;299.0;1.0
"2015-01-04 00:00:00";21;5666;3490.0;1.0
"2015-01-04 00:00:00";21;6503;1999.0;1.0
"2015-01-04 00:00:00";21;7220;1299.0;1.0
"2015-01-04 00:00:00";21;7172;2599.0;1.0
"2015-01-04 00:00:00";21;7087;999.0;1.0
"2015-01-04 00:00:00";21;6675;26990.0;1.0
"2015-01-04 00:00:00";21;6625;999.0;1.0
"2015-01-04 00:00:00";21;4807;399.0;1.0
"2015-01-04 00:00:00";21;3801;299.0;1.0
"2015-01-04 00:00:00";21;4102;349.0;1.0
"2015-01-04 00:00:00";21;5459;349.0;1.0
"2015-01-04 00:00:00";21;4717;299.0;1.0
"2015-01-04 00:00:00";21;4904;399.0;2.0
"2015-01-04 00:00:00";21;5046;349.0;1.0
"2015-01-04 00:00:00";21;5037;2599.0;1.0
"2015-01-04 00:00:00";26;16676;399.0;1.0
"2015-01-04 00:00:00";26;20225;479.0;2.0
"2015-01-04 00:00:00";26;20226;799.0;1.0
"2015-01-04 00:00:00";26;20540;1499.0;1.0
"2015-01-04 00:00:00";26;20405;2399.0;1.0
"2015-01-04 00:00:00";26;18975;149.0;1.0
"2015-01-04 00:00:00";26;21364;479.0;1.0
"2015-01-04 00:00:00";26;15450;999.0;1.0
"2015-01-04 00:00:00";26;16147;599.0;1.0
"2015-01-04 00:00:00";26;14437;349.0;1.0
"2015-01-04 00:00:00";27;1971;4499.0;1.0
"2015-01-04 00:00:00";27;1876;2599.0;1.0
"2015-01-04 00:00:00";27;1969;3999.0;1.0
"2015-01-04 00:00:00";27;2416;699.0;1.0
"2015-01-04 00:00:00";26;21388;999.0;1.0
"2015-01-04 00:00:00";26;21386;169.0;1.0
"2015-01-04 00:00:00";26;21367;749.0;1.0
"2015-01-04 00:00:00";26;21366;1599.0;1.0
"2015-01-04 00:00:00";27;1315;449.0;1.0
"2015-01-04 00:00:00";27;971;349.0;1.0
"2015-01-04 00:00:00";26;4178;1590.0;1.0
"2015-01-04 00:00:00";26;4352;1699.0;1.0
"2015-01-04 00:00:00";26;4103;2049.0;1.0
"2015-01-04 00:00:00";26;4717;299.0;1.0
"2015-01-04 00:00:00";26;1905;249.0;1.0
"2015-01-04 00:00:00";26;1969;3999.0;1.0
"2015-01-04 00:00:00";26;5820;3199.0;1.0
"2015-01-04 00:00:00";26;2252;399.0;1.0
"2015-01-04 00:00:00";26;2049;998.0;1.0
"2015-01-04 00:00:00";26;2592;499.0;1.0
"2015-01-04 00:00:00";26;10337;149.0;1.0
"2015-01-04 00:00:00";26;10478;799.0;1.0
"2015-01-04 00:00:00";26;11926;1079.0;1.0
"2015-01-04 00:00:00";26;11927;599.0;1.0
"2015-01-04 00:00:00";26;10788;249.0;1.0
"2015-01-04 00:00:00";26;10786;299.0;1.0
"2015-01-04 00:00:00";26;10785;349.0;1.0
"2015-01-04 00:00:00";26;10784;399.0;1.0
"2015-01-04 00:00:00";26;10782;249.0;1.0
"2015-01-04 00:00:00";26;11496;169.0;1.0
"2015-01-04 00:00:00";26;5823;2799.0;1.0
"2015-01-04 00:00:00";26;7812;5890.0;1.0
"2015-01-04 00:00:00";27;9355;349.0;3.0
"2015-01-04 00:00:00";27;10476;479.0;1.0
"2015-01-04 00:00:00";27;10216;149.0;1.0
"2015-01-04 00:00:00";27;7794;2498.0;1.0
"2015-01-04 00:00:00";27;7087;999.0;1.0
"2015-01-04 00:00:00";27;7894;2290.0;1.0
"2015-01-04 00:00:00";27;13721;229.0;1.0
"2015-01-04 00:00:00";27;15040;599.0;1.0
"2015-01-04 00:00:00";27;13881;599.0;1.0
"2015-01-04 00:00:00";27;11927;599.0;1.0
"2015-01-04 00:00:00";27;12411;199.0;1.0
"2015-01-04 00:00:00";27;4181;1190.0;1.0
"2015-01-04 00:00:00";27;3753;599.0;1.0
"2015-01-04 00:00:00";27;3340;1799.0;1.0
"2015-01-04 00:00:00";27;3476;799.0;1.0
"2015-01-04 00:00:00";27;3327;149.0;1.0
"2015-01-04 00:00:00";27;5643;2990.0;2.0
"2015-01-04 00:00:00";27;6474;249.0;1.0
"2015-01-04 00:00:00";27;6117;249.0;1.0
"2015-01-04 00:00:00";27;4717;299.0;1.0
"2015-01-04 00:00:00";27;4870;1299.0;1.0
"2015-01-04 00:00:00";27;5240;799.0;1.0
"2015-01-04 00:00:00";25;12465;199.0;1.0
"2015-01-04 00:00:00";25;12527;449.0;1.0
"2015-01-04 00:00:00";25;12730;1490.0;1.0
"2015-01-04 00:00:00";25;11927;599.0;2.0
"2015-01-04 00:00:00";25;11926;1079.0;1.0
"2015-01-04 00:00:00";25;14044;399.0;1.0
"2015-01-04 00:00:00";25;14019;149.0;1.0
"2015-01-04 00:00:00";25;14216;299.0;1.0
"2015-01-04 00:00:00";25;15114;249.0;1.0
"2015-01-04 00:00:00";25;15112;159.0;1.0
"2015-01-04 00:00:00";25;13674;1649.0;2.0
"2015-01-04 00:00:00";25;13687;1799.0;1.0
"2015-01-04 00:00:00";25;13802;499.0;1.0
"2015-01-04 00:00:00";25;13856;28.0;1.0
"2015-01-04 00:00:00";25;13723;229.0;1.0
"2015-01-04 00:00:00";25;8981;399.0;1.0
"2015-01-04 00:00:00";25;9396;299.0;1.0
"2015-01-04 00:00:00";25;8888;199.0;1.0
"2015-01-04 00:00:00";25;8856;299.0;1.0
"2015-01-04 00:00:00";25;8808;99.0;1.0
"2015-01-04 00:00:00";25;10216;149.0;1.0
"2015-01-04 00:00:00";25;7933;1190.0;1.0
"2015-01-04 00:00:00";25;7856;799.0;1.0
"2015-01-04 00:00:00";25;8537;349.0;1.0
"2015-01-04 00:00:00";25;8469;349.0;1.0
"2015-01-04 00:00:00";25;11185;349.0;1.0
"2015-01-04 00:00:00";25;11184;199.0;1.0
"2015-01-04 00:00:00";25;11339;349.0;1.0
"2015-01-04 00:00:00";25;11652;399.0;1.0
"2015-01-04 00:00:00";25;10617;689.0;1.0
"2015-01-04 00:00:00";25;10578;299.0;1.0
"2015-01-04 00:00:00";25;10382;399.0;1.0
"2015-01-04 00:00:00";25;9994;449.0;1.0
"2015-01-04 00:00:00";25;9929;58.0;1.0
"2015-01-04 00:00:00";25;10478;799.0;1.0
"2015-01-04 00:00:00";25;19686;399.0;1.0
"2015-01-04 00:00:00";25;19438;2999.0;1.0
